,prn,sqrt_semi_major_axis,essentricity,inclination,OMEGA,omega,mean_anomaly
134,23,2.6560279161955047,0.01185701039432156,36.3017957288921,176.75514106585933,221.53737889984504,271.5998630092153
135,23,2.6560281337660268,0.01185743760171634,36.3017957288921,176.75190521126285,221.53832589088697,331.76787740709216
136,23,2.6560269993509675,0.011856845309092402,36.3017957288921,176.74859191798143,221.53542492952556,31.943786104646847
137,23,2.655929084337056,0.011856071446887221,36.3017957288921,176.74123890437616,221.5390666147303,91.99650647981241
138,3,2.6569366376817154,0.0010912967751990083,36.3017957288921,117.48857452448495,32.30493884841933,103.94014485109022
139,3,2.657078716140468,0.0010917922141749122,36.3017957288921,117.48583477694096,32.23078604387061,164.31395251127486
140,3,2.657225682078964,0.0010909524337391326,36.3017957288921,117.48267756764088,32.18137111095185,224.79506616538015
141,3,2.6572241735819326,0.0010912092280630935,36.3017957288921,117.4793444937939,32.22864465655471,284.9229739571716
142,3,2.657229654744713,0.0010919170038406392,36.3017957288921,117.47574361346052,32.19756220571742,345.1264554605775
143,3,2.6572344071037404,0.0010921257714482844,36.3017957288921,117.47242699706136,32.190572776647926,45.30587007589267
144,7,2.656079540210273,0.0110826367701354,36.3017957288921,238.38509354485683,213.9525503094843,246.7061718924394
145,7,2.656080811788557,0.011082876745479895,36.3017957288921,238.3816854143364,213.9495667715805,306.87925234571304
146,7,2.6560804160233604,0.0110823917779354,36.3017957288921,238.37818326154215,213.94999420605606,7.047735050955394
147,7,2.656084040255622,0.011083799864304508,36.3017957288921,238.37452962493086,213.95702390705134,67.21052855857796
148,9,2.6561210189221227,0.0009758976251175148,36.3017957288921,176.67980400411417,101.69376035384941,285.796473195604
149,9,2.65612077198683,0.0009753610456572588,36.3017957288921,176.67655718185983,101.64097050077942,315.4670412000388
150,9,2.6561645197282915,0.0009751325455243346,36.3017957288921,176.6750908637086,101.72359967133521,13.701106189700203
151,9,2.656122788726885,0.0009784185828539294,36.3017957288921,176.66998169332933,101.63518661155818,313.3571237383628
