,prn,epoch_time,sv_clock_bias,sv_clock_drift,sv_clock_drift_rate,iode,correction_radius_sine,mean_motion,mean_anomaly,correction_latitude_cosine,essentricity,correction_latitude_sine,sqrt_semi_major_axis,time_of_ephemeris,correction_inclination_cosine,OMEGA,correction_inclination_sine,inclination,correction_radius_cosine,omega,OMEGA_dot,inclination_rate,codes,gps_week,l2_p_data_flag,sv_accuracy,sv_health,tgd,iodc,t_tx,fit_interval
1026,32,2017-11-06 07:00:00,-0.0005201637074322797,-3.413543019206784e-12,0.0,65.75529967514932,-3.5042157452541227,4.307915544527297e-09,5.027147464186183,2.6546663261098807e-09,0.0014744589549725868,1.1010094461643116e-05,5146.384844342028,-402450.1908541304,1.6427286937702495e-09,2.8633983026368965,-1.7827137905734465e-07,0.956713359758829,166.10975885458356,-2.6143312792551856,-7.838878101502118e-09,-7.208359853918929e-10,1.0,1972.4379055369607,0.0,0.0,0.0,4.65661287308e-10,-2.1755601767153996,-394546.2364103177,0.0
1027,32,2017-11-06 08:00:00,-0.0005208504332502741,-3.4106610629141886e-12,0.0,65.49684425379853,-8.475111796525091,4.341961401556147e-09,2.6674345677759606,-3.2362468074808565e-07,0.0014766278004995218,1.097530556486133e-05,5153.612092980192,-430576.7938509181,-1.2800350319731842e-08,2.859253711631821,-4.837953067032597e-08,0.9579902197153742,169.30712374652933,-2.617072029448028,-7.844945912727538e-09,-6.872543519249264e-10,1.0,1974.997246221624,0.0,0.0,0.0,4.65661287308e-10,-4.229315349248081,-423390.97967597283,0.0
1028,32,2017-11-06 09:00:00,-0.0005209417413624544,-3.409492293674277e-12,0.0,64.87847500911172,-13.912646549397888,4.36185861746333e-09,-0.5310387866426431,-6.408587536203098e-07,0.0014777916505889037,1.1036917508492177e-05,5154.449121836359,-449803.54120237107,-2.907087625382218e-08,2.854953235546564,3.697742437567803e-08,0.9581376895911748,168.58827631046265,-2.617142738970618,-7.824790965795754e-09,-6.821221938233091e-10,1.0,1975.3045871665072,0.0,0.0,0.0,4.65661287308e-10,-4.496968670239443,-443121.06124074536,0.0
1029,32,2017-11-06 10:00:00,-0.0005208756689208107,-3.4106099543686923e-12,0.0,64.38997517034656,-17.139418676716414,4.354219586926946e-09,-2.5656716177271064,-7.843227198243824e-07,0.001478381818025767,1.1260915977827833e-05,5153.605626101341,-463217.907569348,-3.250363162167813e-08,2.851302118036977,7.312712293686911e-09,0.9579866845165292,163.8980356812371,-2.6169100322130956,-7.792364828172504e-09,-7.182966267091052e-10,1.0,1974.9998015496465,0.0,0.0,0.0,4.65661287308e-10,-2.989262836711121,-456896.8215458705,0.0
1030,32,2017-11-06 11:00:00,-0.0005208738743794019,-3.411528979729259e-12,0.0,63.91749958674569,-17.385233471880014,4.3438654028418865e-09,-2.6211568087445256,-7.698375929018882e-07,0.001478413906330144,1.156732316647758e-05,5153.456003527478,-477053.91053056094,-1.8829766996356685e-08,2.847776670694268,-9.3958966699984e-08,0.957957435560413,157.51293819928583,-2.6172668337043308,-7.778664780515869e-09,-7.844778195099326e-10,1.0,1974.9370596527679,0.0,0.0,0.0,4.65661287308e-10,-1.3504458574132112,-470819.6777488812,0.0
1031,32,2017-11-06 12:00:00,-0.0005209016421738028,-3.4105789727154083e-12,0.0,63.63572715808876,-15.567062927638009,4.372555734068649e-09,-1.5149317449409305,-7.212681821174742e-07,0.0014779243425412387,1.1802452492427626e-05,5153.617156327245,-493723.4585902244,3.981621010593923e-09,2.8437881951190374,-1.5524065322324643e-07,0.9579837620267277,152.62992264241856,-2.61760547103641,-7.808615749535295e-09,-8.544733513337901e-10,1.0,1975.0011685686814,0.0,0.0,0.0,4.65661287308e-10,-0.06965056048760943,-487324.684572352,0.0
1032,32,2017-11-06 13:00:00,-0.0005208997277245199,-3.409369270635357e-12,0.0,64.42112125070378,-12.852591024476446,4.454735450193531e-09,-0.6234409211121581,-7.064638702047589e-07,0.0014774483039716594,1.186699553748125e-05,5153.450111995878,-509897.6270124627,2.380140605235776e-08,2.8398148514846295,-1.0963708464367977e-07,0.9579531783909182,151.43101063382326,-2.6173690510578047,-7.8784769053373e-09,-9.053907135122446e-10,1.0,1974.9565848621792,0.0,0.0,0.0,4.65661287308e-10,2.4505219765405233,-503423.20527154556,0.0
1033,32,2017-11-06 14:00:00,-0.0005209271915529388,-3.4105348840553655e-12,0.0,66.95526342673558,-9.768956350884533,4.554100925801382e-09,-0.4650839612689728,-6.674654750729357e-07,0.0014777090056885202,1.177331400543126e-05,5153.597643800276,-521721.9788263593,3.3744861169435747e-08,2.836816236415508,-2.3361966010447175e-09,0.957978029487533,154.0400931620997,-2.6170211875298146,-7.954001119245578e-09,-9.295916125311246e-10,1.0,1975.0026586518209,0.0,0.0,0.0,4.65661287308e-10,7.450913520195034,-515547.6987385959,0.0
1034,32,2017-11-06 15:00:00,-0.0005210187392424762,-3.413012738846596e-12,0.0,70.33177533154834,-6.6815894449248905,4.607471440722204e-09,-0.3601320409590416,-5.181378694173887e-07,0.0014786705358356721,1.1588195811534767e-05,5154.443624930863,-531427.4398994562,3.44999485363868e-08,2.8344467442345676,5.463109769858524e-08,0.958124719997853,158.9430038772073,-2.617206984468044,-7.993022772857185e-09,-9.328811008312805e-10,1.0,1975.278289246582,0.0,0.0,0.0,4.65661287308e-10,12.574880496743205,-525597.1548056162,0.0
1035,32,2017-11-06 16:00:00,-0.0005209528838901462,-3.4104941056752433e-12,0.0,71.87997706993079,-4.724412422285541,4.577366272340135e-09,0.5851274903588551,-2.941567873795395e-07,0.00147903385724892,1.1338499393102411e-05,5153.611044483423,-547690.1163739248,2.931693652180398e-08,2.8302375663697585,-5.01209117224025e-09,0.957973528073333,164.25684349473397,-2.61718981905716,-7.975169967153791e-09,-9.244371864269678e-10,1.0,1975.0049427035815,0.0,0.0,0.0,4.65661287308e-10,11.924575379038277,-541236.1243539951,0.0
1036,32,2017-11-06 17:00:00,-0.0005202917775707398,-3.3959830216480125e-12,0.0,68.94118638017495,-5.659591993473919,4.4855854362759774e-09,2.291858176355644,-1.759217921712843e-07,0.001477026872336828,1.0990524465574033e-05,5146.386695345078,-578304.1953162646,1.873572094361203e-08,2.821201984728293,-1.34215286544716e-07,0.9566938441547378,168.74846822154583,-2.6147284883997357,-7.914997979997366e-09,-9.097756973386584e-10,1.0,1972.597790861038,0.0,0.0,0.0,4.65661287308e-10,0.50855960153757,-569302.9488086564,0.0
1037,32,2017-11-06 18:00:00,-0.0005187801939894142,-3.368980240223304e-12,0.0,61.31404685631466,-10.368815059256804,4.396150408332695e-09,3.618458726786466,-3.3526530230414e-07,0.0014720538179070792,1.0526990643344444e-05,5130.015870585154,-621905.1826156202,1.3000942461126874e-09,2.8067919375326524,-2.1744062589313053e-07,0.9538010641627974,172.0128860938369,-2.6081156506827563,-7.8489474785573e-09,-8.921058175032328e-10,1.0,1967.102892789328,0.0,0.0,0.0,4.65661287308e-10,-20.54102506164382,-608523.4263963717,0.0
1038,32,2017-11-06 19:00:00,-0.0005167535384445359,-3.3382555440640233e-12,0.0,52.0739946270212,-17.42033953331121,4.3626055042814065e-09,3.492452567489759,-7.495191923837163e-07,0.0014657039322208206,1.0031465300331613e-05,5108.097638156109,-667215.7485791219,-2.1077461406998605e-08,2.790369084774126,-1.832773831570807e-07,0.9499309341640192,174.09220535553695,-2.598574307890235,-7.808351214112379e-09,-8.771894032824071e-10,1.0,1959.705571379291,0.0,0.0,0.0,4.65661287308e-10,-43.165598657142525,-649052.0439594561,0.0
1039,32,2017-11-06 20:00:00,-0.0005150861237008818,-3.3165270449656642e-12,0.0,45.66863590997196,-23.47041822510151,4.387349934489824e-09,2.0858910768357326,-1.1797176195737928e-06,0.0014609579017384345,9.671515097708332e-06,5090.033053205499,-701457.6930481854,-4.033399996218126e-08,2.7773426331839914,-7.296130355752513e-08,0.9467418074683324,175.17697220540467,-2.590340047345274,-7.800793172441423e-09,-8.733686202328821e-10,1.0,1953.5812134462758,0.0,0.0,0.0,4.65661287308e-10,-57.59954505960336,-680042.3807419116,0.0
1040,32,2017-11-06 21:00:00,-0.0005145941488715194,-3.310862153298008e-12,0.0,44.63724893743179,-25.621714784655914,4.428225551736112e-09,0.7690061748972121,-1.35909915967359e-06,0.0014600105836192906,9.573318305795934e-06,5084.60329126903,-720666.5613841891,-4.694511657647002e-08,2.7711581275634747,2.6327260799821513e-09,0.9457821918173362,175.64792315597285,-2.5877115332794727,-7.812464708227752e-09,-8.850029062824026e-10,1.0,1951.734864188894,0.0,0.0,0.0,4.65661287308e-10,-59.626978502701945,-698564.734687432,0.0
1041,32,2017-11-06 22:00:00,-0.0005153548293340337,-3.317086952763737e-12,0.0,47.70455048498242,-23.815551432573304,4.442605681488979e-09,0.8134360152862706,-1.2274181279301628e-06,0.0014625007979453255,9.700582448930227e-06,5092.642942970937,-732456.0921995019,-3.864263152393626e-08,2.7705337298970263,-2.640971155483724e-08,0.9471989069740313,176.1434780059449,-2.5913874435121462,-7.825046875559164e-09,-9.064679964588781e-10,1.0,1954.4919396153423,0.0,0.0,0.0,4.65661287308e-10,-53.64375884891984,-711580.7615585123,0.0
1042,10,2017-11-01 08:00:00,0.00010147085215115331,8.186273132867704e-12,0.0,73.71020190113978,-75.34909994007788,4.40981012818036e-09,-2.3746496474539995,-3.903912321348973e-06,0.0029040534986652104,9.536679887950546e-06,5153.676341673011,268516.998357552,-4.1059650066621894e-08,2.044881079947361,-3.0712492713195894e-08,0.9602177788516568,196.15439380913145,-2.8868936159227876,-7.969769725900582e-09,-5.597097184589893e-10,1.0,1972.998953033063,0.0,-0.016069038365691984,0.0,1.86264514923e-09,62.04872690448714,257519.84185088912,0.0
